trial_id,window_id,window_start_s,window_end_s,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
52,51,15.0,15.3,1.17040449469909,0.3231232718107636,0.18014155005943974,-1.3894840993423316,-1.5591934113321733,-0.023147446502390714,-1.1555790201502762,2.4463015076471795,-0.18683989790617686,-1.8108359618072376,-1.215281694337892,-0.03263121301125973,-0.14222029911453032,-0.9164133568117263,0.3738843546689134,-1.8088608446985044,-0.8765816671786533,-0.38375344619985763,-0.18630997020547624,0.27611470408457606
52,52,15.3,15.6,1.5757263421860235,-0.22468312100162546,0.7759427945634075,0.8254905009306323,-3.2317166443101164,0.5499938763637409,-0.4277148207678578,3.269109114453214,-1.166143018781162,-0.8944673294163272,-1.1585481024052107,-1.0846828627283642,-1.167393130863171,-0.4765734441240778,-1.0067988756016022,0.23888759892932374,-0.9617218196901846,0.6879921807930435,-0.909618497495022,0.19800420118654333
52,53,15.6,15.9,0.26532674050064486,0.4464523830963709,-1.1219963467440952,-5.137509958374718,-3.3187495303621906,-0.933441692310497,-1.2251757543219903,-0.15801500583875228,2.8777159508600483,-0.895714312328771,-0.8099147975934283,-0.7507693465843094,-0.2332932752040027,-0.300652622393966,0.22111592084959475,-0.8734474805062599,-0.9913343417725227,-0.5295366017416373,-0.09782179991776234,0.32778770070780006
52,54,15.9,16.2,0.7797333985278772,-1.73003754672376,1.6776988257884824,-1.0360902755661474,-4.1147902955251,-0.5765284483152615,1.1511892871224887,-0.8671985547468276,2.2138256237309077,0.00670937859249788,-0.7880628172884385,0.05603914672435213,0.4160828781986507,-0.752839865357754,0.21346246092035956,-0.9692504077675124,-0.9826823402692237,-1.6087483923775796,-0.31327451617535157,-0.5557365245213993
52,55,16.2,16.5,0.6780893964446237,0.46425241545533763,-1.149675837787613,2.6679868080573814,-0.8297814181278922,2.0971487548094636,-0.54497448540404,-1.9161733776616057,-0.11329454319646615,0.27419540256251,1.190468610049526,2.035456056089228,0.28252338752766354,0.498854891181417,0.4125809264850463,0.5100002965061725,-1.1365426836745178,0.01610570872011585,-0.3304654223704175,0.46340627201439893
52,56,16.5,16.8,0.27374110338593216,-1.8057992912311105,-0.5941896359375708,1.5724966798504956,-3.2971704254300125,-2.761837827476622,0.9665875615907351,4.592827957701559,0.5420536555344235,-2.475754264755742,-0.9393365797026774,2.2142133320407176,-1.086941969323079,0.7780737821447322,-1.3753179367300528,-0.5003149724959697,1.0478439713929188,1.8605303834541902,1.5801943797272537,-1.6376100546592711
52,57,16.8,17.1,0.5549587581940363,-0.22267841577623837,-0.7344722637370874,1.5996855378777843,-1.097089095574103,0.09161022255633572,-1.375659510454761,2.236111401046679,2.289645523775113,0.19211479958880104,1.2062440075540404,0.8279426255039368,-0.393960941270884,-1.445308444680394,0.9482023386166624,-0.5274341849716034,0.30402610599450747,0.36719348453940165,0.33424758748081856,0.5879786486697577
52,58,17.1,17.4,0.17005985841064059,-0.22425686787049642,0.348950227020503,-8.243153181369234,4.371013726934368,-0.6785857485235061,-0.9906247599124698,2.0813689325204185,-0.8466030694088791,-1.2357916955789108,-0.7936239433711744,-0.14641178136840266,0.49429544052730634,0.27327431885380565,0.6098153858494839,-0.650776531677725,0.2228987572281885,-0.2456007993823764,-0.07542542118291251,0.426195951338807
52,59,17.4,17.7,1.0564194462941803,-0.451593523758226,1.5840720163889614,3.124494262057571,0.10233038645891496,4.384546955003283,-0.7028257510670647,0.5100072641081016,-0.9437194842299212,0.5628928435181746,-0.8857315295580399,-0.3588069461696684,-0.38233286636932307,-0.28132085164753073,0.06410898984239952,0.40340329559737637,1.3393052212782819,-0.3025500309349971,0.05798902295120476,-0.44624178171233253
52,60,17.7,18.0,1.6776220029677562,-0.38795243105744964,1.212060502118686,0.4644962082172775,-4.097684258320952,0.024458063925437992,0.019419117509387764,2.2726184371540747,0.09177666549656904,1.550849531842116,-0.6627092514929015,-0.13216030193246453,-0.8154583319840363,0.5793701112261596,-2.1741413269372467,-0.2639185770264937,0.05258869856215316,-0.07880708088816218,-0.25954037586847273,0.1839139132275489
52,61,18.0,18.3,0.33420743318743695,-0.03477296498839083,0.562296867377225,0.487291889065431,-3.2918362974859448,-1.4825430469225696,2.602410832398198,0.5092223186604524,-0.6208169372262355,0.571454063341965,-0.658917709429871,0.24032881452446458,-0.19053064634567657,0.5336619739169279,-0.3539451435071685,-1.3866260091033438,0.4728398993681147,0.11400106010956797,-0.15675565314304749,0.1324221985277707
52,62,18.3,18.6,1.0504523064914257,-0.6061795729874089,-0.1610158833287434,2.5684266946790353,-3.813132952704263,-1.7669094118254727,4.9222746631334795,4.252110957632088,-1.2999693239593608,-1.5428576504299336,1.8064085762182869,-1.6248715921965011,2.825427615816696,-4.7609916257458105,2.5619657011142563,8.266477627840214,-2.2643063002940864,-4.021911791152635,4.786642891587539,-1.689560058201342
52,63,18.6,18.9,1.927049050444318,1.1302769926184828,0.02297320283678568,0.7754841436583552,-1.6413728357741129,1.4563341578098197,-2.346419369560639,0.7352994321342842,-0.9680840087308925,0.6094531628036617,0.6667106977359346,0.22296425298840436,-1.4307164747599481,-0.2361332103206643,-0.5855485010458941,0.2277922495482633,-0.13692073785984504,-0.5040754025390478,-0.13096104153693716,-0.055526877543141194
52,64,18.9,19.2,1.8384187165534154,-0.7126517212237047,0.020517546715612414,1.2966529792245518,-4.7368777026668125,2.174938267391537,1.8014333497561803,0.6221511277137785,-0.18263259415743624,-1.6180566842196396,-1.147333229489632,1.7624164381229015,0.6788049961216749,1.7899173565027142,-0.8641402709301935,-0.6589953859942047,-1.461691714595897,0.9027197786062672,-1.0916697945056453,0.36981128049372275
52,65,19.2,19.5,1.6041950774880482,-0.45785998986998316,1.5141997316196982,0.599158870715521,-3.7293958523430635,1.1684439811864678,3.2694753412122957,2.717655895487826,1.273397062220186,1.5093418172998672,0.05138041469496274,1.0252930628552643,-0.12480958653550234,2.121705585163514,-1.893944166740197,-0.5992152403656298,-0.872865574749094,-0.3418198226529062,-0.6043549764572477,-0.26784222650936806
52,66,19.5,19.8,0.7631817946739636,0.49315887199380215,0.8870828220778484,1.5500513517984975,-2.865240771706128,1.1310012700628325,2.9853773830145673,0.07539770209879995,-0.35093804842745935,2.1017191957287897,0.9918580652643385,1.5858894235004959,1.2594058779580966,0.6820666552811414,-1.783017811806506,-0.24266875315594935,-0.5409758800452737,0.5263545060905004,-1.0459468903199654,-0.36190645127025145
54,1,0.0,0.3,1.4176561320723777,0.4877096133412621,-1.0691024483508558,-2.014705464177329,-5.770317802281065,1.854165848014119,1.782355462371218,-1.6354189647662971,1.3413361312838559,-1.5571607108663403,2.863676155812324,1.766680520071033,1.689078709240903,-1.4619920985554846,1.381288822399902,-0.26304446020780975,0.7141034227356489,0.07026410210838721,-0.36645632334048417,0.18867012150829782
54,2,0.3,0.6,1.4849523552498531,0.4207505473118216,-0.47190729313480034,-2.8826113057348386,-6.685732361940759,-0.24887692662222036,0.382823014903637,-3.130512665172761,1.6496655191130087,0.6662620688114627,-0.2837614921202503,-0.8908937816538717,1.3378826903182102,-0.37198392784809464,-0.5476564424177158,-0.6459049003445129,-0.2789254868486725,-0.02692438516662834,-0.44614729820037197,-0.3979849444819671
54,3,0.6,0.9,1.4770372542593946,-0.0012116572475240211,0.26042391127096953,-0.7558523657321411,-2.627475581401053,3.126560308593603,1.1213991912311205,-1.3073745333388398,4.8228430493982195,-2.07007339741468,-0.990252721659239,1.4687388232946643,0.17343533113166196,0.1597204739328731,1.027111850687477,-0.3609872581955585,-0.5510344522724243,-0.3988735117255882,0.09643282154150688,0.19195025596214138
54,4,0.9,1.2,0.4924487515283443,0.03889740618162011,-2.016371564385326,-10.188101391556208,2.970609471060961,1.1921102188685284,-0.002059778834056474,0.7872630798236756,0.7015541068324274,-1.4283621822999206,1.193330719010957,0.32160498075457156,1.1194334945337718,-0.17447569101012705,-0.7464425262477814,-0.09075342304054111,0.06729038384809609,0.4756295932469803,-0.13855990180305808,0.10337956262334412
54,5,1.2,1.5,0.8721703586576209,-0.595191637515821,0.06498485815004851,-2.1626688493003705,-4.200008571177876,1.9644743628157848,1.7173814613315788,-2.4277130063792773,3.577015319216624,-0.9163494693323926,1.038313709076169,0.6278319915799058,0.9475026641827703,0.5929931319509686,0.2358569231287136,-0.49659482384353965,-1.4758009025793126,-0.4798330440541826,-0.5225163286835113,-0.0052535807480545635
54,6,1.5,1.8,0.734155498878315,0.04702168096212606,-0.6177822208144325,-3.8823906648210635,-6.192893374564271,0.7019444819462094,-0.045762444694531786,-2.710794110245716,1.7615142434939912,-0.7282214479435455,0.938056635652621,-0.36224192257675936,1.3616145011960326,0.46929013790185575,-0.773028576069408,-0.282800621856316,-1.1856921777835063,-0.300659113386347,-0.5216980128060178,-0.05449424698048606
54,7,1.8,2.1,0.9164312549242161,1.1439381438633007,0.4499104672994113,2.031173073340321,-1.0968577407647486,1.1351491290322895,-1.7229217315649947,3.4472445707083805,1.9897847310517751,1.2143793444921591,0.8378455844483086,0.609464718103521,-0.5915919995417985,0.25929759961556054,-0.31350936792313044,-0.22558420592728465,-0.79937034948203,-0.5992735078125917,-0.6233281409882175,-0.10902312649923825
54,8,2.1,2.4,1.6693695720886297,-0.18534219383888012,1.300682141451518,0.3337632481149594,-0.8610331884263109,2.2952124046317404,-1.0670105342128826,2.4702104723326004,1.0157957039830015,-0.06275713090978796,-1.2298766281630849,0.5871446316799169,0.7292200926752312,-0.7090462174019153,1.1279208986834581,-1.1136597808930764,-1.0984896771343635,-0.25851375816002437,-0.5445960137542094,-0.4178503820176242
54,9,2.4,2.7,0.6176505665290412,-0.49654996083089614,0.4695862735640876,-9.0238857053278,3.88483325100351,-0.7199449493157147,-1.465747125300105,2.0244778271641697,-0.5028410868473255,-1.1619164807126818,-2.2001079281055405,0.7619074109531107,-0.14720614891726816,-0.2819189817989313,0.6175048250768514,-0.7191857166982252,-0.23395813118248604,-0.4397544869813524,-0.04191564636199589,-0.021130427827425465
54,10,2.7,3.0,1.1449621054330874,-0.04724394431545877,-0.5022356365442318,-10.289907711212807,2.8339157720372437,0.9020596462180505,0.26692120998617286,0.35408938438871546,-0.23803673334911446,-0.21828105501129227,-0.012532134492374737,0.6596848951306835,-0.7816582003233411,0.25155766704814575,-0.023578561560761213,0.13812245080731558,-0.25027698161594997,-0.2305429330538199,-0.047766571610939064,0.04304992516232142
54,11,3.0,3.3,1.4175506550756094,-0.25396153302696145,-0.007077259322654653,-0.1636315655641434,-5.031169036556395,1.1019127951518923,2.513996212423827,-1.2615240417212374,0.5838995243676686,-0.7443005010050413,0.14136517968383655,1.8897557291275897,2.01044808203528,1.7066672263427007,-0.9364559043622137,-0.5982590143733583,-1.0841156983199394,0.09182477493709298,-0.6060421598586734,-0.007471202340992928
54,12,3.3,3.6,1.4254145592076182,0.5763992940262888,-0.03925655266726163,3.4533937299661472,-0.4068742811001226,3.6076283955436166,2.188779625204728,0.4364792595623965,-1.0438426210909444,-0.10311625361233688,-1.9384945176784079,0.5307894907926903,-0.5927533527017669,0.9339532879806969,0.10497976919389208,-0.026518581118257167,0.3492111121649589,0.28444397154538065,0.13176175184869932,0.4253712534290934
54,13,3.6,3.9,1.1459375874022837,-0.6302685831528909,-0.3538397438168162,0.4795823002500865,-2.116180929378673,-1.2132801825358301,-3.2916999191190146,4.547156914833607,1.9179242655136495,-1.1794338276857461,-0.4434033300225234,1.601503783246224,-0.1961228941002349,-1.300242169458444,0.8344948832044257,-0.836678265434138,0.24278080540409364,0.01138645751061193,0.2064959763373058,0.07286064347524224
54,14,3.9,4.2,1.2966527893461057,-1.3182862951550685,0.4318383227261673,1.0079402101572394,-2.1478681399030797,1.0636279807106488,-2.0083114215198683,1.516872497958836,0.014044725330182547,-0.09810526348471861,0.052520922396370136,0.27892373344155663,0.14536079496132234,-0.014063203390080596,0.6687524500094792,-0.6174979108756394,-0.5177495992694094,-0.5503838121646161,-0.3523917337178369,-0.060091851182998465
54,15,4.2,4.5,0.9176379121305301,0.003077156402103888,0.06365408132063986,-3.692441023980617,-4.4341905554909715,0.6480138055900573,-0.4259967792721402,-0.8700851028407479,-0.6386383728038668,0.5045243473958816,0.7134767744955515,-0.48557014752414884,-0.5816873949322128,0.6400519334816698,-0.5723117377435893,0.39970200042306653,-0.6183191459808792,-0.08573998554422331,-0.19639094041269625,0.006612621979903774
54,16,4.5,4.8,0.7900887703862752,-0.2469222310437184,-2.017645500852569,-10.46546019685136,2.564029744845725,0.8619724131654259,0.28976441272815345,0.4822312105285249,-0.2467904871435213,-0.7148126102311622,1.2975247491757962,0.800366624093501,1.136346658575484,0.08848158442425265,-0.6964588569311005,0.1834758047467925,-0.11415090897336944,0.4237741101078405,-0.20565300789286292,0.012128154236536463
54,17,4.8,5.1,1.0500718312621462,-0.08378812053286182,-2.2901363373620596,-10.474078101109257,2.579280133697497,0.9689325860212492,0.11689111091184483,0.6491411876837734,-0.04119554726513288,-1.0445254544145999,1.2545492000101501,0.8232421390036443,1.6010819521566013,-0.05938241252355419,-0.8325341278593222,0.11844789997621044,-0.005588786787946524,0.5606877063761436,-0.20444294881897138,0.026558312791211215
54,18,5.1,5.4,1.1502266416136235,-0.5916267373835037,-1.864828435870731,-2.427666457390375,-7.770577672903875,0.30261686428381085,-0.8735950574896552,-2.470660347490698,2.269842274378685,-2.6200431243565037,1.749500140368802,0.03440546145959889,1.874453552286373,-0.39103228903895987,-0.3934251254535938,-0.03484621326290728,0.8125966812674922,0.6434992634259917,-0.3882710698448157,-0.39668732067738277
54,19,5.4,5.7,0.6924070976322371,-0.2138552100433197,-1.8847936559040852,-10.388366709950697,2.7317791942674847,0.98590372092281,0.20843934943082446,0.5928992307659243,0.10382882998132906,-0.9639037668161065,1.357831081584241,0.5610677282408271,0.8404776827028474,0.08246998786351616,-0.7204523755163119,0.10013916209878233,-0.09777224312834744,0.37481314559758677,-0.17756041439548095,0.057050081325703175
54,20,5.7,6.0,1.435504214525907,-0.9082612662958435,0.662635656626543,-0.7959620754959348,-3.357411156271191,3.548277952749204,1.1522253377730733,-1.6970274353070998,4.202308521027821,-2.399865533591307,-1.271703946142277,0.4430655039737281,0.4518522860977008,0.346689792071754,0.8243104374531743,-1.1044592692396626,-0.5592942162335793,-0.023164937798567715,-0.008464708871827112,0.8716459397372989
54,21,6.0,6.3,1.5714410381730528,0.12477273539105599,-0.025967570521690582,-0.6059513450310212,-2.4587395739553592,0.149881211416791,-3.123147707978595,3.006189343971652,2.935195836053501,0.11660526131366074,-1.4107775811824526,1.1039164270068063,0.12822899991793707,-0.6789862701326681,-0.42791118605810985,0.1665668414775762,-0.10337357379137248,0.27130535742911566,0.14226430922788,0.145901078323842
54,22,6.3,6.6,0.7726806051502381,0.33571169784974664,0.7941994838787096,1.7166249802745996,-0.9613723745768583,0.8904221230330615,-0.033928401366367024,-0.3408089196612457,-2.0280565216390376,2.686885214168033,0.724332625180878,-0.2693948293214179,0.8808409510469316,0.2902024547285919,0.4133249670746599,0.08242707590787489,-0.9152405260226741,-0.187559908857969,-0.380892716634653,-0.3384769232419603
54,23,6.6,6.9,2.1782551079566113,-0.22544469057288907,0.997491017515323,2.7375821286594775,-1.0320521855387743,4.163028986701215,1.5811446496906312,0.10880803640702352,-0.6255778969113118,0.5456709594676844,-1.6415305643729527,-0.7110452955624723,-0.12995135528484045,0.8181491947335499,0.44454404801604974,-0.5780660017006901,0.15981642405219984,0.053283047124210815,0.17848152145660307,0.058752396965190745
54,24,6.9,7.2,0.5704132640671353,-0.2842888051931212,-0.5884154689803012,-9.487330273229173,3.262006926225205,-0.5783967213679858,0.6169302837174485,0.24400036294596927,-1.145145886446571,0.8472996915330587,-0.09055346952385974,0.42663368295686127,0.06716200568111727,0.9189538885987535,0.670413448547419,0.430542243254244,0.031057961471343192,0.03756523808987402,0.22366991684224452,-0.049148377100075434
54,25,7.2,7.5,1.347581128636627,0.6275039535494228,0.35994636379405576,1.3991306865658855,1.5073386034414311,4.962051181736472,-0.4818423089173856,-0.766768968256471,-0.9342287052411686,-0.3009934560592085,0.009615612985504523,-1.3183565674544218,-0.8341097818076787,-0.6116702199958247,0.4716110266063641,-0.3132485253491347,0.17394973681702613,-0.035648563154498006,0.17771487449909404,-0.04397564151742913
54,26,7.5,7.8,1.2968893337645222,0.41884555195724804,0.7167380610462483,3.1451512536510586,0.8490997876931367,4.594488962186766,-0.0004487437485844922,-1.0352115425267259,-1.1230797823792773,-0.34555992973324146,-0.18594828530370922,-0.4747948805191948,-0.6368538783727864,0.35480369701129816,0.41966425624388687,0.5025175461035506,0.47590348258974524,-0.288394868733497,0.1768779329173009,-0.1733982277104392
54,27,7.8,8.1,0.8565812928698541,0.5860133308412755,1.022589395773675,1.651889990019262,-0.9500685835350737,1.5804513114040017,-1.0076950518025134,-0.38507311165544994,-0.16871408169694244,0.759594278145138,0.09105932829864609,-0.19277994617559877,-0.9284887192436089,-0.7507073983477907,-0.18553571485619585,-0.05591505295427683,0.2774928428359296,-0.48816815418415954,0.09023328265475576,-0.1444597157774604
54,28,8.1,8.4,1.3752086828507333,0.2097351745913337,0.8849538436175775,-0.5806311534665057,-3.840518885451559,0.09280722131347088,-0.4690756155847767,-1.021798823400722,0.7090870861276799,-0.33956440960421463,-1.887547713968028,0.5585271850684058,-0.13361791585752406,0.5882770193888113,0.8064857942095892,-0.02254732302017192,-0.44500186423480453,-0.7575680541097217,0.0560769582999466,0.2285391326087651
54,29,8.4,8.7,0.7018013452051044,-0.6564832456749669,0.43308147289004045,1.3775875046966493,-1.4731967335869085,0.37912279003990823,-1.0095983624728115,0.9262869841343758,-0.7386439217977241,1.454731240033396,0.4436636159975547,-0.016066799942175778,-0.5126393392321572,0.15453242193570563,0.41784091686980535,-0.09325753525373635,0.03821936408735092,-0.5690054482060745,-0.2620822364500396,-0.4700041571197561
54,30,8.7,9.0,1.159001106069526,0.3596703035560672,-0.27604574175298147,-0.11900487372908494,-3.3421344864016422,-0.10837208844776859,1.0672965273430137,1.7140258841463918,0.14175696585153366,-0.3839280958540355,1.2915589239333392,-0.8487266454663027,-0.8010283587678468,-0.5926008061396298,-0.24760351449133913,-0.5886030819194821,0.7250531649531899,0.5825342812852673,-0.26877926198271046,0.3713252971104529
54,31,9.0,9.3,0.9522540231499074,0.21084249560843452,0.6497558469729257,1.1200791954860532,-2.508751940470984,1.5796985965321726,-1.2815402369736613,1.1737834678570997,1.119640083378117,1.3604361022359246,0.3481278262768922,0.5188273648808015,0.01434785063053938,0.5634382369318109,-0.41945119307309314,0.8152780095685088,0.5208808590500251,-0.19359509222856575,0.034915759182854,-0.2164929914088279
54,32,9.3,9.6,1.2249863206699536,-0.14676036272212722,0.1860169346738038,2.189823355977257,-1.3298938229551789,3.2573630007204586,0.8667962447439104,-1.2668862916303543,-1.9170777654587032,1.0207567569504647,3.4810503004024915,1.0431400841818177,-0.9965173385579637,0.47442860785959534,-0.5911527062926737,0.1649288938953738,-0.577602839548822,-0.6853418140648703,-0.6182892565364222,-0.2931892895355006
54,33,9.6,9.9,0.4716038828906413,-0.4536815587521862,-1.8854675055700063,-10.25221552791638,2.789492242614827,0.9782520403550385,0.43580430152385846,0.28912371470964765,-0.2972218447824185,-0.5885868791373804,1.3527751066674236,0.4806381351511549,0.4093274947017384,0.1507397016551326,-0.5870155233137438,0.16491746599822246,-0.09671506727883654,0.2539436690303241,-0.14244326895653864,0.013807848908100506
54,34,9.9,10.2,0.3893877259078549,-0.6467245851700772,-1.7769371063020032,-10.404250840356351,2.6694622786379822,0.7571275571848441,0.4426963528031245,0.27966656714337296,-0.2641667534954627,-0.5142957713229727,1.4521919695220284,0.6870357836959481,0.642923358122306,0.2452274142446651,-0.6621786716406278,0.24383464865818233,-0.22629583620898383,0.3012059859428704,-0.22010102439357324,0.03439080645804155
54,35,10.2,10.5,1.4914534148452943,0.03360304103785573,-3.0041257015525167,-10.420081698334341,2.577051173265226,1.2610911886074518,-0.20170568953982482,1.1649744958702022,0.16779643296070268,-1.9404072339134253,1.8949133693363642,0.7202162323732096,2.3629219904472505,-0.15095735232781934,-1.2636679317218484,-0.08085492348926367,0.046835619827715246,0.826415374158948,-0.3178478316435669,0.003706635032779369
54,36,10.5,10.8,1.5111212204057218,0.19764921853439688,-0.5397937992675622,-2.1701904157985736,-5.762110664513469,1.8669830369178626,0.6084425836921808,-2.2528215276334436,2.2358088929746978,-1.5628027534557838,0.929766911361526,0.6841489244830845,2.4898099544811965,0.17440955832385177,-0.47861143196491374,-0.5223740425767142,-1.187424911115293,0.024633763830853944,-0.700653651366741,-0.08544430507254082
54,37,10.8,11.1,1.7661521668053328,0.36605060317457566,-0.5839616932906471,-0.5754823858826313,-5.1905791395871885,-0.12135301674746879,2.863673944775515,-2.818130564768811,1.3280490873877213,0.3405883001612687,0.8182302243656312,2.686813546635352,0.9627334392297581,-0.5348128630139317,2.316410209098783,0.4108057652711056,0.7991180454818089,0.03300433501915941,0.4543826109813273,0.3790388315493357
54,38,11.1,11.4,2.1741870211605514,-0.6392399103259148,-0.2775234342411159,2.539967419239451,-1.0318755459803743,4.421386125232423,-0.6434035537855672,-0.4100008835566888,-0.7108088393349455,1.078575057423381,-0.8875565673002391,-0.7794576321025499,0.7756301277574301,-0.12621941675130316,0.6155314480902327,0.350508886254208,0.22872326297040096,0.4269616268628734,0.2968379544537521,0.29027246132391205
54,39,11.4,11.7,0.7970949965475734,-0.001548124934508268,0.286700100521392,1.2804677498220125,-1.63811338457379,0.2215686840090863,-0.5161528874580107,0.495213628477209,1.349664460298183,0.5359022642231754,0.8041199795825276,-0.07270064733133573,-0.6835223037425097,0.1052409246509786,1.0112045981314162,-0.216623238456615,0.081464316576148,0.43053791296935184,0.566240020947039,-0.11340670126536297
54,40,11.7,12.0,-0.3437548881498591,-0.22302590438563072,0.3485803833113392,1.7063722261188448,-1.232290737104022,-0.42330827387342973,-0.520534391513032,-1.8654793199754691,0.04951893528657223,-1.1520455574856656,-0.23079830841699078,1.0673105555966942,0.780962273148803,0.9508884276488787,-0.2203371216741906,0.40226596022579647,0.2954999223012672,0.9826809015824081,0.6686483470994224,-1.5673728275066212
54,41,12.0,12.3,-0.16085341627568392,1.197566421809419,0.27631799374383637,-5.044524482089169,-2.3856690657055806,0.04499355394523892,0.030461755789306363,-1.6129791216697298,-1.300682986899524,0.8987456601000768,0.3206114081555066,-2.178623271394184,-1.404082796347313,0.5505571576222693,-0.707493456850783,0.9360179677415401,0.5323526342213397,-0.035749390696324025,0.23040758052984084,-0.11962560374333138
54,42,12.3,12.6,0.6759834955867347,0.37468718236483944,-0.8522603846559228,-3.1340179344217725,-7.10718292017873,-1.0923305937845178,-1.7437269776548785,-2.898058574109218,2.1860717250223707,-1.6297769060423253,0.5428787611504086,-1.6323759528222423,1.7651882935236693,0.6129604268084763,-0.6942048745803534,0.650271549421848,1.3332352187199583,0.7056565952466218,-0.012714843777627702,-0.7869651106256114
54,43,12.6,12.9,0.363599056030336,-1.4166165684577927,-0.8135239699542874,-0.19383722342853615,-4.25107277260346,-1.3248919758239415,2.8182657794248365,0.18428135324427586,1.8271060345645347,-1.7962781996807446,-2.498979867591863,-1.0558847960804616,1.3750876464221269,3.2739723789550923,-2.479168023427492,-3.0430375897461586,-1.0616123487622082,-0.20157550394324375,1.5944515098390852,1.031909134199145
54,44,12.9,13.2,0.374585454826343,1.1048893579096173,0.05693288461923843,1.4086228924074147,-0.4509331124706686,-0.2727032046780972,-2.24834701884983,1.4910133670774286,0.844877863905411,1.4504902708090464,0.60438945461138,-1.8695255117524525,0.006871962392370468,-0.36972132141514674,0.17430100897365264,0.10410245196976771,0.004798800975570849,-0.0026550325990345406,0.20050594764375312,0.38790622252329837
54,45,13.2,13.5,0.3792629383850919,0.5062288595262174,0.6975332200736413,2.6396255469174474,1.757918406459391,2.3876897087971236,0.717939828471452,-1.1837050790494676,-1.2327142309995356,-0.3240262469908233,-1.3143464021899582,-0.3405939747781575,0.35717649977469323,-0.3668049098064951,1.0240511364637424,-0.9313360953509275,0.042146007411970915,-0.06657239198008287,0.21826552298103846,0.2322378081797337
54,46,13.5,13.8,0.9343595062102695,-0.9307386632275868,0.9352081800557177,-0.8089637118499468,-1.0698347101275634,-0.4935597861842869,-0.5097112222022946,2.447387899915739,0.9797783765461879,-2.326755295268103,-0.9160759462635055,-0.060369253521078935,-2.0172841889110793,0.7187202588465267,-0.8905766188880521,-1.3403204049657547,0.4290108122932641,-0.883177227970777,0.5316750583098167,-0.41020135969254223
54,47,13.8,14.1,0.7066464360025797,-0.4196535845028751,0.6517897728130205,0.1913857032310991,-2.1593270176345745,-0.15888760009180422,-0.4761230308024203,2.4750171672297623,-2.4208027732056903,-1.050818951144098,0.03452380549123966,0.5688504728858108,-1.2918671652891571,-0.4776363505381034,-0.11847194337802294,-1.021923803412841,1.645338199392761,-0.09714877398927932,0.23810935441448397,-0.14430002540831605
54,48,14.1,14.4,0.8637107627689194,0.09517718112157429,-0.6123641523930851,-4.203915586886844,-5.756422174986561,-0.7225671570167396,-2.2122005604181756,-1.9565247798877652,1.5904374519011932,-1.898991778393145,-0.04996460367371229,0.2733742454911119,0.3868933798405971,0.16951678092662167,-0.31830859750944096,0.16096560474250482,-0.07793877788563565,-0.48020070180835905,-0.217087315269686,-0.12656593561455393
54,49,14.4,14.7,0.3819356457451571,0.28238504868673525,-1.7500531201481317,-4.438140203570459,-5.0960577748812605,-1.1348301108027388,-0.1377088188052104,-2.990355390724051,2.3894409978123057,-0.40154601998121425,0.024473635729335814,0.5878877227578402,-0.30526592971523564,1.0489506248563516,-0.4469660806061087,0.624099854284878,-0.672248405984666,-0.41192737990617095,0.21726060684040044,0.46105576996654235
54,50,14.7,15.0,1.2540008466134986,-0.3213931340151336,-2.1822246779896566,-4.4600922929726465,-6.1905113032619274,0.15736588652366085,-2.134792556009603,-1.6819977195053708,1.0638100424778418,-1.1757197965806223,1.0848742432870775,-0.8957954920845017,2.28350509542037,-0.3828454886314077,-1.288077002634971,0.012621146516597403,-0.6133316910685095,0.42606748428245006,-0.45484824541121377,0.08678239429377811
54,51,15.0,15.3,1.1555068639640624,0.04374608703799308,-0.17694446658423013,1.4979528285549695,-4.242161830858641,1.8966541861875077,-0.8654013455317489,-0.9157710759642052,-2.3424862160655833,2.097129382189308,1.8150340245308092,1.056518965724894,0.29759299074029405,1.6393683335946845,-1.3629751788798348,1.9699956958106608,0.21204667238433977,0.08978849758372787,-0.10221543369258827,-0.3817286089142967
54,52,15.3,15.6,0.7742768286341314,0.455944214031348,0.09893006311905796,-1.174630437052631,-2.8896067946583264,-1.5239621291693886,-4.6303987559836175,2.216599986735441,-0.028488049233916346,0.9371545343608227,-1.4122178005138484,-0.7431505598233599,-0.369661062430377,0.045587476921631585,-0.06291667192025623,0.6466092622335214,-0.5508837406149601,0.04551378598605303,0.19054670757552059,0.20772816832857455
54,53,15.6,15.9,-0.06018788698445406,-0.25866926581947486,0.2842292971643771,2.379556117525214,-1.3271087876733798,-1.1498434931667985,2.6281737380005965,2.764669311918104,1.0768576118804931,1.0498200312820694,-0.8134347382843367,1.7588627705450484,0.5864757872904487,0.9255375118406152,-0.8436339746517594,-0.44248018177827003,-0.660989022188488,0.5416135714623022,-0.7066294790622855,0.20098980733744412
54,54,15.9,16.2,1.1830301410454256,0.34648760551758667,0.616957653719002,-0.8306713128234118,-3.7469495992085338,1.6305047097017504,3.772466810063738,-0.2998341101840333,-0.6873991423318057,0.6542903014835693,0.039842599366978614,-0.1962401347213576,0.12968707205598987,0.30392926931441905,-0.264442066260767,0.21686845466767826,-1.496069621821485,-0.16153502348667603,-0.45681728821214757,0.09673743349092984
